coverage,efficiency,threshold
0.9962266049506943,0.4425496725744809,0.043449122490595564
0.9962266049506943,0.44255956372088867,0.043528603577710094
0.9961762930167035,0.4425471044455868,0.04355088338996896
0.9961762930167035,0.4425569959767546,0.043656570524639185
0.9961762930167035,0.4425668879501106,0.04365877971496845
0.9961762930167035,0.44257678036568465,0.043746714249434396
0.9961762930167035,0.44258667322350626,0.043776214563439345
0.9961762930167035,0.44259656652360513,0.04387588070084135
0.9961259810827128,0.44258410640438134,0.044073644265659656
0.9961259810827128,0.44259400008941746,0.044151273345177405
0.9961259810827128,0.44260389421679747,0.044194514833271914
0.9961259810827128,0.442613788786551,0.04424278830258318
0.9961259810827128,0.4426236837987078,0.044253782563761425
0.9961259810827128,0.44263357925329755,0.044254933978072036
0.996075669148722,0.44262111829014733,0.04428757280992219
0.9960253572147313,0.4426086567698086,0.0442935302154222
0.9960253572147313,0.4426185525521497,0.0443180226963064
0.9959750452807405,0.442606090417207,0.04434230937518304
0.9959750452807405,0.4426159865846842,0.04434236680290268
0.9959750452807405,0.4426258831947053,0.0443452114723991
0.9959247333467498,0.44261342038771995,0.04438671230307164
0.9959247333467498,0.4426233173829435,0.04446067247217376
0.9959247333467498,0.4426332148207777,0.044471189197678784
0.9959247333467498,0.44264311270125223,0.04447821114693947
0.9958744214127591,0.44263064916478456,0.04454374392593093
0.9958744214127591,0.44264054743056486,0.0445539132815955
0.9958241094787683,0.44262808327928976,0.04460027868359867
0.9958241094787683,0.4426379819304052,0.044610226399078794
0.9957737975447776,0.44262551716426257,0.044663260593142955
0.9957234856107868,0.44261305184058686,0.044672022524833065
0.9957234856107868,0.4426229508196721,0.04467802232411277
0.9957234856107868,0.4426328502415459,0.044702948159723775
0.9956731736767961,0.44262038424548766,0.04474594183112352
0.9956228617428053,0.44260791769179153,0.04481315764187949
0.9956228617428053,0.4426178174416784,0.04484916787790761
0.9956228617428053,0.4426277176344278,0.044889043366983426
